01/04/2003;46.115558743169416;01/04/1985;112.72589753424661;01/04/2000;140.73082794520545;01/04/1994;65.16064849315065;01/04/1984;544.1243509589044;01/04/1981;30.983110410958925;01/04/1984;105.98020547945212;01/04/1996;18.304281369863016;01/04/1995;23.845079508196715;01/04/1988;5.433658356164388;01/04/1982;5.779808219178083;01/04/1981;84.66945123287664;01/03/1988;28.812311506849277;01/04/1991;25.29649590163935;01/04/1976;65.46797205479453;01/04/1981;65.48626849315073;01/04/1981;1.830701643835617;01/04/1987;74.97059071038247;01/04/1999;116.07817213114751;01/04/1985;244.3726158904108;01/03/1988;38.889830958904064;01/03/1993;10.548251506849306;01/04/2009;62.35932410958905;01/04/1980;50.77421205479451;01/03/2009;17.960381369863043;01/04/1978;22.40734821917809;01/04/2009;29.590207397260265;01/04/1981;35.28885068493143;01/04/1980;35.34367369863015;01/04/1978;72.72438410958902;01/04/1982;1.9288071232876742;01/04/1984;71.4891947945206;01/04/1975;82.0286199453552;01/04/1978;117.40190109589028;01/04/1983;15.613496994535529;01/04/1984;259.564016438356;01/04/1979;194.55518114754113;01/04/1981;10.503424383561649;01/05/1984;44.51614657534254;01/04/1979;83.86869071038258;
01/04/2004;38.020540821917805;01/04/1986;84.25429835616433;01/04/2001;138.43187863013705;01/04/1995;83.96441885245899;01/04/1985;662.742909863014;01/04/1982;28.42961945205478;01/04/1985;120.67124438356163;01/04/1997;19.004300273972603;01/04/1996;22.07675643835617;01/04/1989;2.668986575342464;01/04/1983;5.159348360655742;01/04/1982;84.41659999999999;01/03/1989;29.539905205479435;01/04/1992;22.684798630137013;01/04/1977;74.39693863013707;01/04/1982;52.16216794520548;01/04/1982;1.3507293150684936;01/04/1988;92.87157287671224;01/04/2000;136.4888032876712;01/04/1986;164.4157490410959;01/03/1989;30.131849041095908;01/03/1994;17.89934958904111;01/04/2010;46.07357452054796;01/04/1982;49.24110191780823;01/03/2010;16.068459178082204;01/04/1979;19.4638857923497;01/04/2010;30.592924383561645;01/04/1982;30.891336438356134;01/04/1981;35.1415997260274;01/04/1979;62.75012896174866;01/04/1983;2.1778010928961726;01/04/1985;120.84671835616432;01/04/1976;66.14256794520544;01/04/1979;106.58498907103825;01/04/1984;85.07749452054794;01/04/1985;418.90051315068456;01/04/1980;108.2811257534247;01/04/1982;6.16616438356164;01/05/1985;98.47449972602736;01/04/1980;41.82146657534247;
01/04/2005;39.47918821917812;01/04/1987;55.79912240437159;01/04/2002;133.81064849315078;01/04/1996;82.31982958904113;01/04/1986;653.6399342465755;01/04/1983;28.482290163934472;01/04/1986;99.2622306849315;01/04/1998;18.969176986301363;01/04/1997;11.710717808219174;01/04/1990;1.1404591780821929;01/04/1984;18.171538082191773;01/04/1983;65.19158224043714;01/03/1990;24.726432328767082;01/04/1993;19.765580547945227;01/04/1978;82.85197643835616;01/04/1983;48.34545163934428;01/04/1983;1.3840554644808758;01/04/1989;105.86431671232884;01/04/2001;95.12357863013703;01/04/1987;94.91965792349721;01/03/1990;13.345944109589038;01/03/1995;18.535628961748632;01/04/2011;37.48162185792347;01/04/1983;36.389836065573725;01/03/2011;17.036938797814223;01/04/1980;16.36852986301369;01/04/2011;30.8551333333333;01/04/1983;29.367958196721304;01/04/1982;31.08033561643835;01/04/1980;53.642552876712394;01/04/1984;8.284011506849312;01/04/1986;91.37445863013701;01/04/1977;79.06546520547941;01/04/1980;72.47219369863011;01/04/1985;118.14629945205486;01/04/1986;329.65494767123295;01/04/1981;142.54732356164388;01/04/1983;6.073374590163935;01/05/1986;65.47842246575344;01/04/1981;44.67497479452058;
01/04/2006;32.73802986301372;01/04/1988;88.87920821917808;01/04/2003;136.32458114754104;01/04/1997;52.24512438356163;01/04/1987;397.4376650273221;01/04/1984;91.0659745205479;01/04/1987;70.46811202185786;01/04/1999;19.55187814207652;01/04/1998;10.780035890410964;01/04/1991;2.0652180327868854;01/04/1985;32.595878356164384;01/04/1984;246.61123616438348;01/03/1991;24.347392622950807;01/04/1994;20.992174794520576;01/04/1979;76.12085355191257;01/04/1984;80.23623780821919;01/04/1984;2.7962484931506855;01/04/1990;74.45530356164385;01/04/2002;81.69772712328763;01/04/1988;114.59893479452063;01/03/1991;19.684260382513642;01/03/1996;26.42402246575342;01/04/2012;16.81705178082192;01/04/1985;235.12780410958908;01/03/2012;13.924695342465778;01/04/1981;18.245359178082172;01/04/2012;27.834198082191786;01/04/1984;34.375294794520585;01/04/1983;29.683928961748606;01/04/1981;55.847674520547926;01/04/1985;27.44486986301369;01/04/1987;65.25599699453548;01/04/1978;86.45525616438357;01/04/1981;79.50450136986305;01/04/1986;85.7026298630137;01/04/1987;144.76015737704915;01/04/1982;104.36969835616452;01/04/1984;59.62001178082184;01/05/1987;35.195250819672175;01/04/1982;30.983601369862978;
01/04/2007;41.99396885245903;01/04/1993;84.51089287671239;01/04/2004;105.94675561643838;01/04/1998;49.405040273972574;01/04/1988;537.7161953424654;01/04/1985;93.8762545205479;01/04/1988;79.18542520547948;01/04/2000;18.33210328767122;01/04/1999;22.59259836065573;01/04/1993;3.1734838356164365;01/04/1987;13.800396994535513;01/04/1985;289.0650035616437;01/03/1992;19.72207315068491;01/04/1995;24.660072404371597;01/04/1980;63.43705178082192;01/04/1985;102.40531999999997;01/04/1985;5.049263013698627;01/04/1991;74.3455412568306;01/04/2003;116.68202759562844;01/04/1989;134.87824027397252;01/03/1993;11.012271232876717;01/03/1997;15.218693972602741;01/04/2013;21.618136712328784;01/04/1986;140.16834136986304;01/03/2013;13.725050958904111;01/04/1982;16.018046575342446;01/04/2013;26.28250657534243;01/04/1985;45.907257534246575;01/04/1984;34.70831726027398;01/04/1982;47.29494410958907;01/04/1986;14.44733972602739;01/04/1988;68.45617534246574;01/04/1979;79.97816229508199;01/04/1982;67.81519972602737;01/04/1987;26.89061721311479;01/04/1988;188.85767726027407;01/04/1983;116.05098852459018;01/04/1985;113.41059780821925;01/05/1988;41.13874821917812;01/04/1983;25.149553005464465;
01/04/2008;47.70135616438356;01/04/1994;87.64465424657533;01/04/2005;105.80199534246576;01/04/1999;87.11800956284159;01/04/1989;598.7999679452051;01/04/1986;74.21625780821921;01/04/1989;138.3737931506849;01/04/2001;21.017716164383565;01/04/2000;19.73219178082192;01/04/1994;5.488522191780817;01/04/1988;14.170267123287681;01/04/1986;242.8158364383561;01/03/1993;20.802373150684897;01/04/1996;26.55923452054792;01/04/1981;63.70460219178081;01/04/1986;76.22521315068495;01/04/1986;4.2762076712328785;01/04/1992;62.413572054794585;01/04/2004;96.77980219178075;01/04/1990;82.23855315068485;01/03/1994;18.356712054794528;01/03/1998;3.057747397260274;01/04/2014;16.28558794520548;01/04/1988;115.70126904109587;01/03/2014;11.711332054794507;01/04/1983;17.069027595628405;01/04/2014;24.327787945205483;01/04/1986;41.59203643835613;01/04/1985;47.49710684931507;01/04/1983;53.24860054644807;01/04/1987;4.59985027322404;01/04/1989;82.62153863013695;01/04/1980;59.8554287671233;01/04/1983;65.44132267759555;01/04/1988;53.71502246575345;01/04/1989;257.1184794520546;01/04/1984;421.28568630137;01/04/1986;96.0927293150685;01/05/1990;27.771981917808194;01/04/1984;185.2047597260274;
01/04/2009;44.26445068493154;01/04/1995;91.49055546448095;01/04/2006;136.24333342465755;01/04/2000;78.5847873972603;01/04/1990;385.5143539726027;01/04/1987;57.783837704918014;01/04/1990;101.15219013698643;01/04/2002;16.799884109589048;01/04/2001;16.52749890410958;01/04/1995;6.191865573770493;01/04/1990;11.983100821917809;01/04/1987;147.29872021857915;01/03/1994;25.626436438356134;01/04/1997;25.787488767123293;01/04/1982;46.82975260273973;01/04/1987;63.927939617486274;01/04/1987;2.892336885245902;01/04/1993;72.74450465753421;01/04/2005;74.31698876712326;01/04/1991;84.44019071038244;01/03/1995;23.62572103825137;01/03/1999;16.055656830601077;01/04/2015;14.320316939890713;01/04/1989;149.53561671232893;01/03/2015;11.946968852459024;01/04/1984;21.737529315068468;01/04/2015;23.577795081967217;01/04/1987;35.29768770491799;01/04/1986;42.60642547945207;01/04/1984;64.75299561643843;01/04/1988;5.876674794520547;01/04/1990;60.44709287671234;01/04/1981;62.319226849315164;01/04/1984;181.0604863013699;01/04/1990;19.880887945205473;01/04/1990;119.60910876712335;01/04/1985;584.9086293150688;01/04/1987;24.78261420765026;01/05/1991;20.713995628415304;01/04/1985;337.120864931507;
01/04/2010;37.81979835616439;01/04/1996;75.64159013698631;01/04/2007;104.66740546448082;01/04/2001;78.06924931506848;01/04/1991;406.56272622950803;01/04/1988;83.23129232876705;01/04/1991;142.6339568306011;01/04/2003;18.830548907103825;01/04/2003;27.406922404371596;01/04/1996;4.456821917808219;01/04/1991;11.601737978142078;01/04/1988;194.38576986301354;01/03/1995;27.710168852459002;01/04/1998;19.476061095890437;01/04/1983;43.10459754098361;01/04/1988;74.06910958904112;01/04/1988;4.075853698630137;01/04/1994;75.34952082191771;01/04/2006;97.08753561643837;01/04/1992;66.2911191780821;01/03/1996;30.506577260273957;01/03/2000;13.882099452054803;01/04/2016;20.881184931506844;01/04/1992;40.996339178082195;01/03/2016;10.43464849315068;01/04/1985;36.49771287671232;01/04/2016;22.292456164383562;01/04/1988;34.472950958904086;01/04/1987;36.86790437158472;01/04/1985;90.49381479452062;01/04/1989;14.69229917808221;01/04/1991;62.9140010928962;01/04/1982;53.050866301369894;01/04/1985;295.9193460273972;01/04/1992;9.542306575342472;01/04/1991;122.58043743169391;01/04/1986;462.70909232876744;01/04/1988;35.6321468493151;01/05/1992;7.808725205479447;01/04/1986;262.85011945205457;
01/04/2011;39.59752540983609;01/04/1997;77.47050767123285;01/04/2008;142.16860821917817;01/04/2002;76.74825945205485;01/04/1992;244.06604931506834;01/04/1989;83.43693369863017;01/04/1993;62.785203287671166;01/04/2004;18.76554876712329;01/04/2005;35.96265232876707;01/04/1997;2.254007671232878;01/04/1992;11.178880273972602;01/04/1989;253.62759452054803;01/03/1996;29.015465479452047;01/04/1999;20.997712841530042;01/04/1984;72.72178410958901;01/04/1989;71.16935726027396;01/04/1989;3.656316712328767;01/04/1995;118.46314644808753;01/04/2007;64.88579890710383;01/04/1993;81.6298649315069;01/03/1997;26.927755068493113;01/03/2001;14.543787397260276;01/04/2017;33.81504191780823;01/04/1994;94.07535260273971;01/03/2017;12.884706027397252;01/04/1986;23.345983287671196;01/04/2017;24.154070410958933;01/04/1989;33.70699780821915;01/04/1988;36.60915178082193;01/04/1986;76.04959150684928;01/04/1990;2.2854263013698635;01/04/1992;55.245868493150724;01/04/1983;51.11927923497275;01/04/1986;212.97329479452048;01/04/1993;20.995993424657513;01/04/1992;84.55127013698628;01/04/1987;180.7842655737705;01/04/1989;49.72561506849314;01/05/1993;10.675195890410958;01/04/1987;83.7659808743169;
01/04/2012;25.066715616438348;01/04/1998;78.73671534246579;01/04/2009;197.97393643835633;01/04/2003;74.48396366120213;01/04/1993;442.20987287671215;01/04/1990;64.62994191780818;01/04/1994;93.93277561643842;01/04/2005;19.04749726027396;01/04/2006;42.23331780821914;01/04/1998;3.3239353424657514;01/04/1995;40.25178224043718;01/04/1990;152.35973041095912;01/03/1997;27.644583287671182;01/04/2000;24.395296438356194;01/04/1985;94.57467068493142;01/04/1990;58.308664109589046;01/04/1990;1.7460221917808216;01/04/1996;128.20002876712334;01/04/2008;117.71916273972593;01/04/1994;97.0258435616439;01/03/1998;10.150712054794527;01/03/2002;5.7738301369863;01/04/2018;31.408209041095926;01/04/1995;141.44623387978146;01/03/2018;12.839133424657541;01/04/1987;15.31078142076502;01/04/2018;25.228770410958905;01/04/1990;32.01729616438354;01/04/1989;36.95712849315068;01/04/1987;63.45885737704922;01/04/1991;4.745758743169401;01/04/1993;50.900914520547936;01/04/1984;92.47379479452061;01/04/1987;109.22799453551907;01/04/1994;27.34904712328767;01/04/1993;132.27393013698625;01/04/1988;270.5402019178081;01/04/1990;22.851933972602712;01/05/1994;18.794210958904113;01/04/1988;139.91041616438352;
01/04/2013;35.43597232876714;01/04/1999;93.43631967213112;01/04/2010;149.6701334246575;01/04/2004;60.154707945205516;01/04/1994;476.281431780822;01/04/1992;22.592785479452065;01/04/1995;96.6117819672131;01/04/2006;16.38634547945206;01/04/2007;30.39610355191262;01/04/1999;6.851794535519121;01/04/1996;26.39050602739728;01/04/1991;166.6801221311475;01/03/1998;16.702451232876708;01/04/2001;21.24227863013703;01/04/1986;74.41852273972601;01/04/1991;58.91840382513664;01/04/1992;1.3227947945205476;01/04/1997;71.73867890410965;01/04/2009;160.3993608219177;01/04/1995;139.679125136612;01/03/1999;25.837971311475425;01/03/2003;7.464186885245884;01/04/2019;55.59565519125676;01/04/1996;120.76056164383564;01/03/2019;11.398326502732234;01/04/1988;18.14462109589042;01/04/2019;23.73398524590167;01/04/1991;31.37398415300545;01/04/1990;34.3779282191781;01/04/1988;60.97965397260278;01/04/1992;2.3343156164383623;01/04/1994;53.950066027397256;01/04/1985;167.81890082191777;01/04/1988;134.0182558904108;01/04/1995;60.68520901639353;01/04/1994;156.08866301369866;01/04/1989;374.4934646575344;01/04/1991;22.08914781420761;01/05/1995;25.714538524590168;01/04/1989;155.1942857534248;
01/04/2014;38.698962739726;01/04/2000;87.5743101369863;01/04/2011;164.0389483606557;01/04/2005;61.66476767123281;01/04/1995;530.6054524590162;01/04/1994;68.2648315068493;01/04/1996;94.94974821917809;01/04/2007;19.011354371584677;01/04/2008;40.78337643835616;01/04/2000;6.647508767123281;01/04/1998;16.801593972602742;01/04/1992;114.65398602739737;01/03/1999;27.046061202185793;01/04/2002;18.830475342465775;01/04/1987;64.9545874316939;01/04/1992;51.292779999999965;01/04/1993;1.7633498630136981;01/04/1998;59.54451452054793;01/04/2010;99.03034054794519;01/04/1996;144.85369945205488;01/03/2000;22.42869917808218;01/03/2004;9.598452876712319;null;null;01/04/1997;81.83709616438364;null;null;01/04/1992;15.703957808219197;null;null;01/04/1992;29.52235534246573;01/04/1991;33.91021502732243;01/04/1989;62.86029671232877;01/04/1993;2.7322112328767094;01/04/1995;70.17268524590166;01/04/1986;125.43096493150668;01/04/1989;168.98037945205482;01/04/1996;40.15134684931507;01/04/1995;238.9473890710381;01/04/1990;149.43588821917797;01/04/1992;6.000505479452057;01/05/1996;25.464464931506832;01/04/1990;73.82380219178079;
01/04/2015;36.03153989071037;01/04/2001;86.21106273972605;01/04/2012;112.77505863013705;01/04/2006;69.73106630136986;01/04/1996;537.6962931506847;01/04/1995;77.37914071038252;01/04/1997;66.28756000000006;01/04/2008;21.00917671232875;01/04/2009;44.372096712328755;01/04/2001;4.2197394520547915;01/04/1999;22.549221038251375;01/04/1993;171.8271041095891;01/03/2000;27.657048767123257;01/04/2003;18.97780683060112;01/04/1988;72.22455643835616;01/04/1993;51.59195616438355;01/04/1994;2.299363013698628;01/04/1999;96.10423743169409;01/04/2011;109.19077896174862;01/04/1997;83.1656334246575;01/03/2001;27.352441917808218;01/03/2005;12.945565753424658;null;null;01/04/1998;61.83725452054791;null;null;01/04/1996;20.28554684931507;null;null;01/04/1993;29.449016986301366;01/04/1992;31.48245945205478;01/04/1990;53.399510958904145;01/04/1994;2.844795616438358;01/04/1996;71.82254958904115;01/04/1987;77.56458060109294;01/04/1990;95.61608904109599;01/04/1997;22.533538904109594;01/04/1996;162.6714597260275;01/04/1991;165.67620163934424;01/04/1993;11.61871452054795;01/05/1997;17.40495671232876;01/04/1991;66.35208333333333;
01/04/2016;39.40888328767124;01/04/2002;78.45796904109586;01/04/2013;127.44647068493155;01/04/2007;69.17103797814208;01/04/1997;373.7071997260271;01/04/1996;39.15712739726029;01/04/1998;64.88326821917812;01/04/2009;22.422278904109575;01/04/2010;41.374754794520484;01/04/2002;4.183527945205471;01/04/2000;23.800161369862998;01/04/1994;226.26652986301366;01/03/2001;27.600521917808212;01/04/2004;20.257304383561664;01/04/1989;70.84977972602742;01/04/1994;54.53791232876712;01/04/1995;2.776606010928962;01/04/2000;117.88022520547939;01/04/2012;61.238964383561616;01/04/1998;68.92847726027404;01/03/2002;13.330797808219186;01/03/2006;26.909184383561684;null;null;01/04/1999;105.09752103825136;null;null;01/04/1997;17.577025479452082;null;null;01/04/1994;30.982501095890463;01/04/1993;29.65977917808217;01/04/1991;54.189115027322416;01/04/1995;9.192057650273226;01/04/1997;64.26227616438362;01/04/1988;87.93260794520545;01/04/1991;96.22403087431688;01/04/1998;21.818459452054775;01/04/1997;117.13203945205491;01/04/1992;108.05174876712319;01/04/1994;27.07240136986301;01/05/1998;13.77660219178082;01/04/1992;25.211672602739707;
01/04/2017;35.411683835616415;01/04/2003;67.48806530054642;01/04/2014;115.62482520547952;01/04/2008;79.9947783561644;01/04/1998;350.9257082191782;01/04/1997;48.65228410958904;01/04/1999;98.37455054644808;01/04/2010;18.83861178082191;01/04/2011;40.969869125683054;01/04/2003;4.459139617486338;01/04/2001;25.184552328767133;01/04/1995;271.20560054644824;01/03/2002;20.130906301369865;01/04/2005;19.93774410958906;01/04/1990;61.478054520547985;01/04/1995;63.985518032786835;01/04/1996;2.5956057534246586;01/04/2001;81.41538575342467;01/04/2013;68.24720575342472;01/04/1999;114.14721448087425;01/03/2003;25.281399726775945;01/03/2007;9.13045245901638;null;null;01/04/2000;117.65501397260272;null;null;01/04/1998;14.93390027397264;null;null;01/04/1995;34.00358688524593;01/04/1994;30.910266301369887;01/04/1992;58.690873972602745;01/04/1996;10.244358082191772;01/04/1998;47.93668328767117;01/04/1989;104.69070109589036;01/04/1992;74.29641945205483;01/04/1999;40.47357650273223;01/04/1998;102.07826301369859;01/04/1993;182.4197219178083;01/04/1995;36.80478387978144;01/05/1999;26.275933060109285;01/04/1993;38.494695616438364;
01/04/2018;49.263996438356166;01/04/2004;54.48646273972594;01/04/2015;100.46065655737696;01/04/2009;112.62909999999992;01/04/1999;565.8858420765024;01/04/1998;52.062950410958926;01/04/2000;108.61810712328771;01/04/2011;13.301138797814193;01/04/2012;28.47806547945206;01/04/2004;4.020420273972605;01/04/2002;28.281683287671225;01/04/1996;219.72213041095912;01/03/2003;27.09269180327871;01/04/2006;21.13040958904112;01/04/1991;59.39313661202191;01/04/1996;66.2877454794521;01/04/1997;1.252939178082192;01/04/2002;73.0911879452054;01/04/2014;67.8907619178083;01/04/2000;141.02412931506854;01/03/2004;17.749274794520527;01/03/2008;33.005430410958915;null;null;01/04/2001;114.95032958904098;null;null;01/04/1999;18.6802942622951;null;null;01/04/1996;36.04608904109592;01/04/1995;34.73643524590168;01/04/1993;52.69145095890407;01/04/1997;6.731769315068501;01/04/1999;56.661649999999966;01/04/1990;64.7706610958905;01/04/1993;99.56567863013703;01/04/2000;50.586093698630194;01/04/1999;152.92737595628407;01/04/1994;232.8063695890409;01/04/1996;24.920552876712325;01/05/2000;26.60934410958904;01/04/1994;86.3909115068493;
null;null;01/04/2005;64.55163287671238;01/04/2016;100.58761753424656;01/04/2010;75.25360356164381;01/04/2000;576.7845443835618;01/04/1999;72.4693622950818;01/04/2001;95.90586328767114;01/04/2013;12.823063561643838;01/04/2013;32.370971506849266;01/04/2005;3.623936164383562;01/04/2003;26.307616393442654;01/04/1997;148.38071616438373;01/03/2004;25.328429315068455;01/04/2007;17.50856147540987;01/04/1992;51.79758410958903;01/04/1997;55.2897764383562;01/04/1998;0.8783158904109586;01/04/2003;97.64942978142072;01/04/2015;53.30919262295076;01/04/2001;99.49804246575339;01/03/2005;14.084998630136996;01/03/2009;30.67371999999999;null;null;01/04/2002;78.08443013698623;null;null;01/04/2000;19.979912876712355;null;null;01/04/1997;38.17840712328763;01/04/1996;36.096298082191765;01/04/1994;56.32369616438352;01/04/1998;3.253587397260272;01/04/2000;64.92681945205487;01/04/1991;69.54693032786885;01/04/1994;107.4749832876712;01/04/2001;32.71225753424658;01/04/2000;171.55916958904098;01/04/1995;343.81655163934397;01/04/1997;21.964718082191766;01/05/2001;21.92740547945205;01/04/1995;114.30649207650272;
null;null;01/04/2006;76.23072931506849;01/04/2017;113.48189972602746;01/04/2011;80.69353770491807;01/04/2001;559.4581956164382;01/04/2000;62.305814246575274;01/04/2002;95.04817589041097;01/04/2014;14.109076438356158;01/04/2014;27.0738912328767;01/04/2006;4.967652054794523;01/04/2004;17.449759452054792;01/04/1998;160.7405679452056;01/03/2005;24.96360767123287;01/04/2008;17.65230383561645;01/04/1993;47.30426821917812;01/04/1998;43.158782191780865;01/04/1999;1.4691073770491807;01/04/2004;87.78874493150691;01/04/2016;54.940547123287644;01/04/2002;84.62305095890413;01/03/2006;27.71415287671233;01/03/2010;12.487492054794524;null;null;01/04/2003;105.95836229508193;null;null;01/04/2001;18.37118356164385;null;null;01/04/1998;32.65663342465756;01/04/1997;34.330436712328755;01/04/1995;65.65278551912583;01/04/1999;4.445753278688523;01/04/2001;58.366751232876794;01/04/1992;56.35513890410963;01/04/1995;163.97957404371584;01/04/2002;33.02130684931509;01/04/2001;121.7251594520548;01/04/1996;222.6170315068491;01/04/1998;11.136608219178079;01/05/2002;21.684710684931506;01/04/1996;81.89728547945198;
null;null;01/04/2008;95.49763041095895;01/04/2018;131.64263890410953;01/04/2012;49.721741917808195;01/04/2002;558.3160416438354;01/04/2001;67.70066109589038;01/04/2003;92.06366256830599;01/04/2015;17.305576775956265;01/04/2015;20.854434426229503;01/04/2007;4.207331967213115;01/04/2005;16.81170328767122;01/04/1999;240.0543519125683;01/03/2006;29.409481643835612;01/04/2009;22.550976986301407;01/04/1994;51.863859178082194;01/04/1999;56.60144262295081;01/04/2000;2.2845457534246596;01/04/2005;62.54804465753421;01/04/2017;68.82114383561645;01/04/2003;124.45772814207649;01/03/2007;14.164009836065585;01/03/2011;19.995313661202204;null;null;01/04/2004;64.21761205479446;null;null;01/04/2002;14.41277726027398;null;null;01/04/1999;34.14439098360654;01/04/1998;29.00497397260273;01/04/1996;67.36680082191792;01/04/2000;6.882720273972597;01/04/2002;48.89783452054791;01/04/1993;59.03608931506854;01/04/1996;117.89503671232879;01/04/2003;63.59678224043716;01/04/2002;119.59108191780825;01/04/1997;171.50929890410987;01/04/1999;23.060188797814213;01/05/2003;25.658133606557385;01/04/1997;74.51677589041094;
null;null;01/04/2009;83.83043178082193;null;null;01/04/2013;55.25851424657523;01/04/2003;488.6051248633881;01/04/2002;62.3833926027396;01/04/2004;72.08240821917806;01/04/2016;16.19929808219177;01/04/2016;24.86338328767124;01/04/2008;6.624312054794518;01/04/2006;31.174461369863046;01/04/2000;281.56234684931496;01/03/2007;19.502002185792364;01/04/2010;22.29596273972605;01/04/1995;59.53485437158474;01/04/2000;60.49730958904106;01/04/2001;1.7853660273972634;01/04/2006;79.42589506849316;01/04/2018;86.97003260273974;01/04/2004;99.69371315068483;01/03/2008;36.619457534246585;01/03/2012;6.53185260273973;null;null;01/04/2005;58.64210328767128;null;null;01/04/2003;15.308589071038252;null;null;01/04/2000;36.63285698630138;01/04/1999;31.466518306010894;01/04/1997;61.589097260274;01/04/2001;5.348378904109582;01/04/2003;63.26098169398904;01/04/1994;63.1972989041096;01/04/1997;84.81378575342468;01/04/2004;30.40460356164384;01/04/2003;202.56917759562833;01/04/1998;142.75267561643847;01/04/2000;32.39835753424657;01/05/2004;14.545286575342454;01/04/1998;46.00903808219177;
null;null;01/04/2010;67.30034657534253;null;null;01/04/2014;51.41240109589042;01/04/2004;382.55055863013695;01/04/2003;54.71203387978136;01/04/2005;67.20977150684934;01/04/2017;12.47117369863013;01/04/2018;29.629878082191784;01/04/2009;7.415387123287666;01/04/2007;21.367961202185782;01/04/2001;242.33356438356154;01/03/2008;25.21831698630136;01/04/2011;23.57499016393445;01/04/1996;65.27700547945204;01/04/2001;53.20290767123289;01/04/2002;1.1822693150684949;01/04/2007;55.62754234972678;01/04/2019;94.97018579234978;01/04/2005;75.30285753424661;01/03/2009;31.409044657534235;01/03/2013;7.116630136986293;null;null;01/04/2006;136.83262958904123;null;null;01/04/2004;15.816327397260274;null;null;01/04/2001;30.308896164383555;01/04/2000;34.04461013698631;01/04/1998;51.159874520547916;01/04/2002;3.2449101369862996;01/04/2004;57.587710958904076;01/04/1995;89.36350109289612;01/04/1998;69.95159863013704;01/04/2005;25.651729589041103;01/04/2004;125.23615232876728;01/04/1999;250.4450234972677;01/04/2001;24.11599205479452;01/05/2005;12.270330684931494;01/04/1999;90.26527568306011;
null;null;01/04/2011;73.20373442622956;null;null;01/04/2015;45.12552349726774;01/04/2005;411.14028958904106;01/04/2004;47.380688219178055;01/04/2006;71.44569890410959;01/04/2018;26.951558630136983;01/04/2019;40.02671065573773;01/04/2010;6.065516712328762;01/04/2008;31.16697589041096;01/04/2002;238.91002575342472;01/03/2009;29.31066821917806;01/04/2012;18.541581917808212;01/04/1997;55.392117534246545;01/04/2002;45.12890794520545;01/04/2003;1.7250166666666689;01/04/2008;94.61721041095898;null;null;01/04/2006;107.20880438356166;01/03/2011;33.388737704918;01/03/2014;6.376320821917813;null;null;01/04/2007;77.11674426229504;null;null;01/04/2005;14.904845205479443;null;null;01/04/2002;27.744848219178053;01/04/2001;30.790544383561613;01/04/1999;58.48799863387975;01/04/2003;9.399798907103813;01/04/2005;54.06864876712324;01/04/1996;81.30638602739725;01/04/1999;103.33016721311472;01/04/2006;36.15129890410961;01/04/2005;106.19441835616438;01/04/2000;254.87026657534227;01/04/2002;23.345483835616438;01/05/2006;21.092807397260284;01/04/2000;112.06504876712317;
null;null;01/04/2012;44.46331863013694;null;null;01/04/2016;58.55685342465754;01/04/2006;454.7613991780825;01/04/2005;55.699262739725974;01/04/2007;75.08983825136615;null;null;null;null;01/04/2011;6.423680601092902;01/04/2009;39.8184879452055;01/04/2003;322.22060683060096;01/03/2010;27.11679863013696;01/04/2013;17.532280000000032;01/04/1998;45.67163342465754;01/04/2003;57.46217622950824;01/04/2004;0.8948419178082192;01/04/2009;139.15056794520555;null;null;01/04/2007;78.61098688524582;01/03/2012;15.478845479452051;01/03/2015;4.7734497267759615;null;null;01/04/2008;158.06634602739726;null;null;01/04/2006;17.505370958904088;null;null;01/04/2003;28.617122404371628;01/04/2002;27.91199397260272;01/04/2000;58.99164739726031;01/04/2004;8.149881917808203;01/04/2006;62.935417808219185;01/04/1997;67.24249260273983;01/04/2000;117.18274849315061;01/04/2009;57.62359780821923;01/04/2006;154.94870246575348;01/04/2001;186.96538931506853;01/04/2003;38.03391065573768;01/05/2007;19.464694262295072;01/04/2001;84.57607232876704;
null;null;01/04/2013;75.00359863013703;null;null;01/04/2017;64.51993589041098;01/04/2007;435.8828248633879;01/04/2006;44.77486301369865;01/04/2008;90.57976547945205;null;null;null;null;01/04/2012;5.04331178082191;01/04/2010;27.319381369863017;01/04/2004;229.33095150684957;01/03/2011;29.48312349726775;01/04/2014;16.073711232876732;01/04/1999;57.617183879781436;01/04/2004;51.465409863013626;01/04/2005;0.7948457534246578;01/04/2010;86.31165150684917;null;null;01/04/2008;124.99351397260276;01/03/2013;10.352490410958904;01/03/2016;9.965454520547944;null;null;01/04/2009;169.61252465753435;null;null;01/04/2007;14.20447431693989;null;null;01/04/2004;28.728351232876722;01/04/2003;29.310604098360624;01/04/2001;49.974119178082226;01/04/2005;4.128817534246575;01/04/2007;44.087351366120174;01/04/1998;56.18345753424661;01/04/2001;85.4175405479452;01/04/2010;27.58411260273974;01/04/2007;101.2849715846994;01/04/2002;180.99274904109598;01/04/2004;16.96093780821919;01/05/2008;31.09327150684929;01/04/2002;73.9494534246576;
