BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;BaciaCodigo;3;
01/02/1991;68.57615;null;null;01/02/1991;147.3809466666667;01/03/2004;134.96084333333337;01/03/1996;23.08089333333334;01/03/1996;57.64091999999999;01/03/1996;90.83603000000001;01/02/2005;0.05362666666666665;01/02/2002;1.707626666666667;01/04/1999;2.15416;01/03/2007;263.8616499999999;null;null;01/04/2000;0.05715000000000002;01/04/2012;0.0;01/04/2018;0.004086666666666666;01/03/1996;287.97183999999993;01/04/2004;312.5209666666667;null;null;01/04/1990;0.017083333333333336;01/04/1996;2.4389233333333338;01/04/2012;1.642166666666667;01/04/2005;342.03779666666674;01/04/2017;0.0;01/04/2001;0.0;01/04/1996;3.515286666666665;
01/02/1992;73.34601333333335;null;null;01/02/1992;140.50465666666668;01/03/2005;137.02262000000002;01/03/1997;26.104683333333323;01/03/1997;63.89724666666668;01/03/1997;98.62880333333334;01/02/2006;0.18615333333333325;01/02/2003;1.6601733333333335;01/04/2000;2.725333333333333;01/03/2008;301.1637066666666;null;null;01/04/2001;0.013369999999999998;01/04/2013;0.0;01/04/2019;0.0051600000000000005;01/03/1997;317.94712666666663;01/04/2005;340.46649333333335;null;null;01/04/1991;0.0;01/04/1997;1.1447266666666664;01/04/2013;0.6318199999999997;01/04/2006;378.7822566666666;01/04/2018;0.0;01/04/2002;0.0;01/04/1997;3.6004133333333317;
01/02/1993;68.75942333333333;null;null;01/02/1993;131.05661333333327;01/03/2006;139.67923333333334;01/03/1998;22.827193333333334;01/03/1998;57.27835666666668;01/03/1998;74.78685000000002;01/02/2007;0.06761333333333334;01/02/2004;1.8557766666666664;01/04/2001;1.9922766666666667;01/03/2009;372.66457999999994;null;null;01/04/2002;0.04272666666666668;01/04/2014;0.0;null;null;01/03/1998;266.8300066666667;01/04/2006;326.2258466666666;null;null;01/04/1992;0.0;01/04/1998;0.8387399999999996;01/04/2014;0.9615233333333335;01/04/2007;314.12496999999996;01/04/2019;0.0;01/04/2003;0.0;01/04/1998;1.136746666666667;
01/02/1994;69.65668000000001;null;null;01/02/1994;130.17577;01/03/2007;126.76235333333337;01/03/1999;23.70207333333333;01/03/1999;51.55297666666664;01/03/1999;76.12904666666665;01/02/2009;0.1053833333333334;01/02/2005;1.9451133333333337;01/04/2002;2.1840333333333337;01/03/2010;310.92078000000004;null;null;01/04/2003;0.1815066666666668;01/04/2017;0.0;null;null;01/03/1999;309.1722966666666;01/04/2007;282.5107533333333;null;null;01/04/1993;0.0;01/04/1999;0.8234966666666665;01/04/2017;0.0;01/04/2008;359.9419533333333;null;null;01/04/2004;0.0;01/04/1999;3.4645199999999985;
01/02/1995;69.26181666666666;null;null;01/02/1995;131.2528633333333;01/03/2008;128.61185666666668;01/03/2000;25.92629;01/03/2000;64.47295666666668;01/03/2000;95.85297333333332;01/02/2011;0.0;01/02/2007;1.0881833333333333;01/04/2003;1.4299000000000006;01/03/2011;311.27573333333333;null;null;01/04/2004;0.4310200000000002;01/04/2018;0.0;null;null;01/03/2000;304.08105;01/04/2008;307.17051999999995;null;null;01/04/1994;0.0;01/04/2000;0.7972333333333329;null;null;01/04/2009;400.7382;null;null;01/04/2005;0.0;01/04/2000;3.7041433333333322;
01/02/1996;66.85467333333334;null;null;01/02/1996;129.21823666666668;01/03/2009;144.92738333333332;01/03/2001;24.52905333333332;01/03/2001;59.208109999999984;01/03/2001;88.62698;01/02/2013;0.0;01/02/2008;1.628273333333334;01/04/2004;2.7940233333333335;01/03/2012;270.55431666666675;null;null;01/04/2005;0.5329866666666667;01/04/2019;0.0;null;null;01/03/2001;329.8695266666667;01/04/2009;350.9829933333333;null;null;01/04/1995;0.01046666666666667;01/04/2001;0.9331766666666665;null;null;01/04/2010;279.3587;null;null;01/04/2006;0.0;01/04/2001;1.5302966666666677;
01/02/1997;76.84919666666669;null;null;01/02/1997;146.93167000000005;01/03/2010;121.84533;01/03/2002;23.209263333333336;01/03/2002;56.90507333333332;01/03/2002;93.59491000000001;01/02/2014;0.0;01/02/2009;2.837716666666666;01/04/2005;2.5228566666666654;01/03/2013;252.34586333333317;null;null;01/04/2008;0.19257666666666662;null;null;null;null;01/03/2002;315.7739266666667;01/04/2010;294.7981899999999;null;null;01/04/1996;0.026983333333333345;01/04/2002;0.38428;null;null;01/04/2011;316.87787333333324;null;null;01/04/2008;0.0;01/04/2002;1.3975966666666666;
01/02/1998;69.90289666666665;null;null;01/02/1998;117.68716333333336;01/03/2011;129.06084333333337;01/03/2003;22.306239999999995;01/03/2003;55.835066666666656;01/03/2003;90.27596333333334;01/02/2017;0.0;01/02/2011;1.1993800000000001;01/04/2006;2.74333;01/03/2014;257.55351;null;null;01/04/2009;0.3119133333333334;null;null;null;null;01/03/2003;314.91353333333336;01/04/2011;300.81570333333326;null;null;01/04/1997;0.0;01/04/2003;0.4826999999999998;null;null;01/04/2012;257.5773000000001;null;null;01/04/2009;0.0;01/04/2003;2.0519499999999993;
01/02/1999;69.57169999999998;null;null;01/02/1999;134.30548000000002;01/03/2012;124.80329666666668;01/03/2004;23.292123333333326;01/03/2004;56.31562;01/03/2004;91.99105333333331;null;null;01/02/2012;0.6811433333333333;01/04/2007;0.9371166666666668;01/03/2015;268.2898566666669;null;null;01/04/2010;0.3347200000000002;null;null;null;null;01/03/2004;254.99729666666673;01/04/2012;266.16445333333326;null;null;01/04/1998;0.0;01/04/2004;1.3129800000000003;null;null;01/04/2013;243.90699666666669;null;null;01/04/2011;0.0;01/04/2004;2.9523999999999986;
01/02/2000;71.30424999999998;null;null;01/02/2000;146.59069333333338;01/03/2013;126.18617666666661;01/03/2005;22.190193333333333;01/03/2005;63.73012000000004;01/03/2005;96.69073333333331;null;null;01/02/2013;0.6026499999999998;01/04/2008;1.96452;01/03/2016;258.24508333333347;null;null;01/04/2011;0.19682999999999995;null;null;null;null;01/03/2005;294.35590666666667;01/04/2013;277.44469;null;null;01/04/1999;0.0;01/04/2005;1.080446666666667;null;null;01/04/2014;280.13077;null;null;01/04/2012;0.0;01/04/2005;0.3162799999999999;
01/02/2001;68.32474000000002;null;null;01/02/2001;132.51774000000003;01/03/2014;124.54746000000002;01/03/2006;22.476473333333338;01/03/2006;64.78741;01/03/2006;104.15103333333333;null;null;01/02/2014;0.5892666666666666;01/04/2009;2.122173333333333;01/03/2017;248.81543000000002;null;null;01/04/2012;0.16317000000000004;null;null;null;null;01/03/2006;299.88393333333335;01/04/2014;287.68288333333334;null;null;01/04/2000;0.033566666666666675;01/04/2006;0.9574799999999996;null;null;01/04/2015;272.8681;null;null;01/04/2013;0.0;01/04/2006;0.0;
01/02/2002;71.89509666666665;null;null;01/02/2002;133.12421000000003;01/03/2015;111.18171666666672;01/03/2007;19.44745333333333;01/03/2007;59.12290666666667;01/03/2007;90.90913999999998;null;null;null;null;01/04/2010;1.190866666666667;01/03/2018;249.50605333333334;null;null;01/04/2013;0.0;null;null;null;null;01/03/2007;278.2356333333333;01/04/2015;241.21748999999994;null;null;01/04/2001;0.0;01/04/2007;0.5384166666666668;null;null;01/04/2016;259.32705333333337;null;null;01/04/2014;0.0;01/04/2007;4.899999999999999E-4;
01/02/2003;64.64145333333336;null;null;01/02/2003;126.45217000000001;01/03/2016;100.31317666666668;01/03/2008;21.165493333333327;01/03/2008;59.78018;01/03/2008;99.01712333333332;null;null;null;null;01/04/2011;1.5162133333333327;01/03/2019;251.33942000000005;null;null;null;null;null;null;null;null;01/03/2008;296.1879533333333;01/04/2016;268.1445733333333;null;null;01/04/2002;0.0;01/04/2008;1.1582633333333336;null;null;01/04/2017;255.0386533333334;null;null;01/04/2015;0.01406666666666667;01/04/2008;0.7125999999999997;
01/02/2004;67.02791333333333;null;null;01/02/2004;132.20994333333337;01/03/2017;98.40036333333329;01/03/2009;21.562130000000007;01/03/2009;77.93390000000002;01/03/2009;118.4832466666666;null;null;null;null;01/04/2013;0.05730000000000001;null;null;null;null;null;null;null;null;null;null;01/03/2009;341.21173;01/04/2017;256.86179666666675;null;null;01/04/2003;0.0;01/04/2009;4.565206666666668;null;null;01/04/2018;299.22588333333334;null;null;01/04/2016;0.03809666666666667;01/04/2009;9.529270000000002;
01/02/2005;67.00813000000001;null;null;01/02/2005;132.16784333333334;01/03/2018;107.98557333333332;01/03/2010;19.41813666666666;01/03/2010;65.57343333333331;01/03/2010;96.09503666666666;null;null;null;null;01/04/2014;0.0;null;null;null;null;null;null;null;null;null;null;01/03/2010;307.6484900000001;01/04/2018;243.10777000000013;null;null;01/04/2004;0.001;01/04/2010;3.5455999999999976;null;null;null;null;null;null;01/04/2018;0.2576533333333334;01/04/2010;0.00684;
01/02/2006;77.10756666666666;null;null;01/02/2006;135.84313;null;null;01/03/2011;20.137990000000002;01/03/2011;65.01688333333333;01/03/2011;96.56688999999997;null;null;null;null;01/04/2015;0.0;null;null;null;null;null;null;null;null;null;null;01/03/2011;296.0268;null;null;null;null;01/04/2005;0.0;01/04/2011;1.3264233333333335;null;null;null;null;null;null;null;null;01/04/2011;3.893149999999999;
01/02/2007;70.39293666666666;null;null;01/02/2007;123.42329999999998;null;null;01/03/2012;19.290919999999996;01/03/2012;59.96085333333334;01/03/2012;88.77587;null;null;null;null;01/04/2016;0.0;null;null;null;null;null;null;null;null;null;null;01/03/2012;282.89194000000015;null;null;null;null;01/04/2006;0.0;01/04/2012;0.860246666666667;null;null;null;null;null;null;null;null;01/04/2012;0.0;
01/02/2008;68.88030000000002;null;null;01/02/2008;126.79044666666667;null;null;01/03/2013;19.44045;01/03/2013;59.915036666666666;01/03/2013;89.61037333333334;null;null;null;null;01/04/2017;0.0;null;null;null;null;null;null;null;null;null;null;01/03/2013;275.3161533333333;null;null;null;null;01/04/2007;0.0;01/04/2013;0.5328999999999997;null;null;null;null;null;null;null;null;01/04/2013;0.0;
01/02/2009;76.19595333333334;null;null;01/02/2009;143.96412333333333;null;null;01/03/2014;19.009496666666667;01/03/2014;62.05156666666665;01/03/2014;88.77711000000001;null;null;null;null;01/04/2018;0.009276666666666666;null;null;null;null;null;null;null;null;null;null;01/03/2014;303.26242;null;null;null;null;01/04/2008;0.0;01/04/2014;0.46785333333333307;null;null;null;null;null;null;null;null;01/04/2014;0.0;
01/02/2010;66.27730999999997;null;null;01/02/2010;123.73143999999998;null;null;01/03/2015;18.735746666666667;01/03/2015;54.72678666666666;01/03/2015;75.00118666666665;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/03/2015;274.8663366666666;null;null;null;null;01/04/2009;0.5380333333333333;01/04/2015;0.18285999999999994;null;null;null;null;null;null;null;null;01/04/2015;0.0;
01/02/2011;67.04546666666666;null;null;01/02/2011;125.33358666666673;null;null;01/03/2016;16.832003333333322;01/03/2016;45.64666666666668;01/03/2016;68.33014999999997;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/03/2016;237.05172666666664;null;null;null;null;01/04/2010;0.0;01/04/2016;0.31576000000000004;null;null;null;null;null;null;null;null;01/04/2016;0.0;
01/02/2012;64.70949666666668;null;null;01/02/2012;121.52149333333328;null;null;01/03/2017;14.737686666666672;01/03/2017;43.78089666666666;01/03/2017;66.94081666666665;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/03/2017;239.41538333333332;null;null;null;null;01/04/2011;0.0;01/04/2017;0.0;null;null;null;null;null;null;null;null;01/04/2017;0.0;
01/02/2013;64.03691666666668;null;null;01/02/2013;120.64508999999998;null;null;01/03/2018;15.46103666666666;01/03/2018;54.769946666666684;01/03/2018;80.47227000000001;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/03/2018;222.0514033333333;null;null;null;null;01/04/2012;0.0;01/04/2018;0.30307999999999996;null;null;null;null;null;null;null;null;01/04/2018;0.0;
01/02/2014;60.96030666666666;null;null;01/02/2014;119.70113000000002;null;null;01/03/2019;16.12266;01/03/2019;54.99987666666669;01/03/2019;74.75013666666669;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2013;0.0;null;null;null;null;null;null;null;null;null;null;01/04/2019;0.0;
01/02/2015;58.707473333333354;null;null;01/02/2015;114.89889999999998;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2014;0.0;null;null;null;null;null;null;null;null;null;null;null;null;
01/02/2016;56.40158333333331;null;null;01/02/2016;107.44499999999995;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2017;0.0;null;null;null;null;null;null;null;null;null;null;null;null;
01/02/2017;54.933863333333335;null;null;01/02/2017;101.69966999999998;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2018;0.0;null;null;null;null;null;null;null;null;null;null;null;null;
01/02/2018;58.334596666666656;null;null;01/02/2018;112.72835;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/04/2019;0.0;null;null;null;null;null;null;null;null;null;null;null;null;
01/02/2019;56.79434333333333;null;null;01/02/2019;112.03528666666666;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
