01/09/1998;258.36992;null;null;01/09/1998;432.3552000000001;01/09/2010;497.76508;01/09/2003;105.04115999999999;01/09/2003;291.35656;01/09/2003;1067.8120800000002;null;null;01/09/2009;30.96308;01/09/2005;166.50916;01/07/2013;615.5287599999999;01/09/2010;65.23331999999999;null;null;null;null;01/08/2003;2732.8768;01/08/2011;693.3800600000001;01/11/1997;22.954079999999998;01/09/2003;2747.52864;null;null;01/08/2012;1495.9894399999998;null;null;01/11/2011;195.19112;01/11/2003;1361.7610399999999;
01/09/1999;296.23726;null;null;01/09/1999;573.4658000000001;01/09/2011;371.52258;01/09/2004;72.5838;01/09/2004;285.47024;01/09/2004;771.24218;null;null;01/09/2011;37.16596;01/09/2006;55.200540000000004;01/07/2014;595.0130200000001;01/09/2011;21.89748;null;null;null;null;01/08/2004;1432.2736;01/08/2012;1555.7463;01/11/1998;89.48038;01/09/2004;501.89009999999996;null;null;01/08/2013;979.06106;null;null;01/11/2012;404.55176;01/11/2004;753.80466;
01/09/2000;404.86248;null;null;01/09/2000;669.6276399999999;01/09/2012;529.27412;01/09/2005;70.84873999999999;01/09/2005;221.06185999999997;01/09/2005;701.7647999999999;null;null;01/09/2012;46.94704;01/09/2007;285.73836;01/07/2015;828.5316;01/09/2012;20.77492;null;null;null;null;01/08/2005;2008.696;01/08/2013;709.39124;01/11/1999;380.64012;01/09/2005;490.7223;null;null;01/08/2014;659.9424799999999;null;null;01/11/2013;340.69991999999996;01/11/2005;1154.45956;
01/09/2001;476.12003999999996;null;null;01/09/2001;840.5380000000001;01/09/2013;614.07758;01/09/2006;60.266679999999994;01/09/2006;321.83608;01/09/2006;902.2406199999999;null;null;01/09/2013;52.56842;01/09/2008;92.43494;01/07/2016;636.7730399999999;01/09/2013;19.642280000000003;null;null;null;null;01/08/2006;1838.0128;01/08/2014;582.4182000000001;01/11/2000;77.32730000000001;01/09/2006;676.3718;null;null;01/08/2015;1381.1681400000002;null;null;01/11/2014;88.63516000000001;01/11/2006;625.12856;
01/09/2002;201.7807;null;null;01/09/2002;347.90880000000004;01/09/2014;415.96642;01/09/2007;77.32632;01/09/2007;219.23952;01/09/2007;740.1172600000001;null;null;null;null;01/09/2009;55.1816;01/07/2017;1175.42164;null;null;null;null;null;null;01/08/2007;2217.5792;01/08/2015;1221.3819799999999;01/11/2001;134.64772;01/09/2007;2590.07596;null;null;01/08/2016;1062.53328;null;null;01/11/2015;317.16354;01/11/2007;2518.1450400000003;
01/09/2003;345.19628;null;null;01/09/2003;619.1626;01/09/2015;668.8222599999999;01/09/2008;59.690819999999995;01/09/2008;299.14816;01/09/2008;1034.9356400000001;null;null;null;null;01/09/2010;134.4478;01/07/2018;848.6348;null;null;null;null;null;null;01/08/2008;2324.92;01/08/2016;766.5943599999999;01/11/2002;435.45113999999995;01/09/2008;2855.0775000000003;null;null;01/08/2017;2454.4893;null;null;01/11/2016;387.36268;01/11/2008;3135.63192;
01/09/2004;300.9046;null;null;01/09/2004;618.84316;01/09/2016;449.95946000000004;01/09/2009;50.24062;01/09/2009;200.50706;01/09/2009;479.20642;null;null;null;null;01/09/2011;38.388940000000005;01/07/2019;1291.9845;null;null;null;null;null;null;01/08/2009;1177.3369400000001;01/08/2017;1938.6816199999998;01/11/2003;1588.86422;01/09/2009;519.9441599999999;null;null;01/08/2018;2607.0178;null;null;null;null;01/11/2009;311.14603999999997;
01/09/2005;240.45176;null;null;01/09/2005;422.3558;01/09/2017;503.20133999999996;01/09/2010;71.6928;01/09/2010;254.12959999999998;01/09/2010;808.51518;null;null;null;null;01/09/2013;53.4273;null;null;null;null;null;null;null;null;01/08/2010;1464.264;null;null;01/11/2004;299.78316;01/09/2010;498.30190000000005;null;null;null;null;null;null;null;null;01/11/2010;1423.3175;
01/09/2006;388.32273999999995;null;null;01/09/2006;708.28426;null;null;01/09/2011;45.527280000000005;01/09/2011;190.9404;01/09/2011;370.64590000000004;null;null;null;null;01/09/2014;47.98492;null;null;null;null;null;null;null;null;01/08/2011;678.23376;null;null;01/11/2005;135.78026;01/09/2011;149.1579;null;null;null;null;null;null;null;null;01/11/2011;261.04546;
01/09/2007;260.04967999999997;null;null;01/09/2007;483.30084;null;null;01/09/2012;51.27792000000001;01/09/2012;178.12912;01/09/2012;602.9628799999999;null;null;null;null;01/09/2015;119.34526000000001;null;null;null;null;null;null;null;null;01/08/2012;1538.6496000000002;null;null;01/11/2006;373.42470000000003;01/09/2012;118.21956;null;null;null;null;null;null;null;null;01/11/2012;510.43444;
01/09/2008;307.52653999999995;null;null;01/09/2008;606.41282;null;null;01/09/2013;52.65619999999999;01/09/2013;191.77733999999998;01/09/2013;403.51596;null;null;null;null;01/09/2016;75.52596000000001;null;null;null;null;null;null;null;null;01/08/2013;724.45784;null;null;01/11/2007;1296.52954;01/09/2013;206.05262000000002;null;null;null;null;null;null;null;null;01/11/2013;376.56176;
01/09/2009;184.87678;null;null;01/09/2009;325.46136;null;null;01/09/2014;42.0799;01/09/2014;141.81109999999998;01/09/2014;337.47006;null;null;null;null;01/09/2017;103.29472000000001;null;null;null;null;null;null;null;null;01/08/2014;626.41048;null;null;01/11/2008;1190.6892199999998;01/09/2014;51.01866;null;null;null;null;null;null;null;null;01/11/2014;107.77484000000001;
01/09/2010;242.04496;null;null;01/09/2010;465.2264200000001;null;null;01/09/2015;103.7105;01/09/2015;331.89782;01/09/2015;818.08428;null;null;null;null;01/09/2018;78.03851999999999;null;null;null;null;null;null;null;null;01/08/2015;966.3526599999999;null;null;01/11/2009;113.78258000000001;01/09/2015;755.82976;null;null;null;null;null;null;null;null;01/11/2015;351.23508000000004;
01/09/2011;195.50222;null;null;01/09/2011;341.19379999999995;null;null;01/09/2016;58.16902;01/09/2016;207.92672000000002;01/09/2016;625.64662;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/08/2016;674.52254;null;null;01/11/2010;203.39562;01/09/2016;216.90132000000003;null;null;null;null;null;null;null;null;01/11/2016;381.79534;
01/09/2012;256.34548;null;null;01/09/2012;451.20966;null;null;01/09/2017;50.903420000000004;01/09/2017;270.31642;01/09/2017;795.69414;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/08/2017;1551.3889;null;null;01/11/2011;39.506879999999995;01/09/2017;1115.88482;null;null;null;null;null;null;null;null;01/11/2017;1716.37514;
01/09/2013;275.73499999999996;null;null;01/09/2013;475.80396;null;null;01/09/2018;65.04088;01/09/2018;200.45352;01/09/2018;491.49953999999997;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/08/2018;1200.18082;null;null;01/11/2012;18.55012;01/09/2018;1585.0531400000002;null;null;null;null;null;null;null;null;01/11/2018;1687.1628400000002;
01/09/2014;213.02118000000002;null;null;01/09/2014;391.85206;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/11/2013;79.05275999999999;null;null;null;null;null;null;null;null;null;null;null;null;
01/09/2015;314.0439400000001;null;null;01/09/2015;559.78244;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/11/2014;13.78798;null;null;null;null;null;null;null;null;null;null;null;null;
01/09/2016;272.19542;null;null;01/09/2016;427.62446;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/11/2017;385.26518;null;null;null;null;null;null;null;null;null;null;null;null;
01/09/2017;266.49108;null;null;01/09/2017;477.47226;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/11/2018;361.2044;null;null;null;null;null;null;null;null;null;null;null;null;
01/09/2018;258.8555;null;null;01/09/2018;385.85088;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
