TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;TipodeDado;QX5day;
MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;MesAnoHidro;0;
NomeEstacao;NORTELÂNDIA;NomeEstacao;JAUQUARA;NomeEstacao;BARRA DO BUGRES;NomeEstacao;TAPIRAPUÃ;NomeEstacao;SÃO JOSÉ DO SEPOTUBA;NomeEstacao;ESTRADA MT-125;NomeEstacao;CÁCERES (DNPVN);NomeEstacao;ÁGUA SUJA;NomeEstacao;PORTO ESPERIDIÃO;NomeEstacao;PERTO DE POCONÉ;NomeEstacao;PORTO CONCEIÇÃO;NomeEstacao;MARZAGÃO;NomeEstacao;QUEBÓ;NomeEstacao;FAZENDA RAIZAMA (COIMBRA) - F6;NomeEstacao;ROSÁRIO OESTE;NomeEstacao;ACORIZAL;NomeEstacao;CUIABÁ;NomeEstacao;BARÃO DE MELGAÇO;NomeEstacao;PORTO CERCADO (Ex-Retiro Biguaçal);NomeEstacao;SÃO JOÃO;NomeEstacao;ILHA CAMARGO;NomeEstacao;SÃO PEDRO DA CIPA;NomeEstacao;SÃO LOURENÇO DE FÁTIMA;NomeEstacao;JARUDORE;NomeEstacao;PEDRA PRETA;NomeEstacao;RONDONÓPOLIS;NomeEstacao;ACIMA DO CÓRREGO GRANDE;NomeEstacao;SÃO JOSÉ DO BORIRÉU;NomeEstacao;ITIQUIRA;NomeEstacao;SÃO JERÔNIMO;NomeEstacao;SÃO JOSÉ DO PIQUIRI;NomeEstacao;POUSADA TAIAMÃ  (Ex-Porto Jofre);NomeEstacao;PORTO DO ALEGRE;NomeEstacao;AMOLAR;NomeEstacao;SÃO FRANCISCO;NomeEstacao;PEDRO GOMES;NomeEstacao;CONFLUÊNCIA  RIO JAURU;NomeEstacao;CONTRAVERTENTE;NomeEstacao;GARIMPAGEM;NomeEstacao;COXIM;NomeEstacao;PORTO DA MANGA;NomeEstacao;ESTRADA MT-738;NomeEstacao;MIRANDA;NomeEstacao;PONTE DO GREGO;NomeEstacao;PALMEIRAS;NomeEstacao;AQUIDAUANA;NomeEstacao;PORTO CIRIACO;NomeEstacao;PORTO ESPERANÇA;NomeEstacao;BARRANCO BRANCO;NomeEstacao;PORTO MURTINHO;NomeEstacao;SÃO CARLOS;
NomedoRio;RIO SANTANA;NomedoRio;RIO JAUQUARA;NomedoRio;RIO PARAGUAI;NomedoRio;RIO SEPOTUBA;NomedoRio;RIO SEPOTUBA;NomedoRio;RIO CABAÇAL;NomedoRio;RIO PARAGUAI;NomedoRio;RIO JAURU;NomedoRio;RIO JAURU;NomedoRio;RIO BENTO GOMES;NomedoRio;RIO PARAGUAI;NomedoRio;RIO CUIABÁ;NomedoRio;RIO CUIABÁ;NomedoRio;RIO MANSO;NomedoRio;RIO CUIABÁ;NomedoRio;RIO CUIABÁ;NomedoRio;RIO CUIABÁ;NomedoRio;RIO CUIABÁ;NomedoRio;RIO CUIABÁ;NomedoRio;RIO CUIABÁ;NomedoRio;RIO CUIABÁ;NomedoRio;RIO SÃO LOURENÇO;NomedoRio;RIO SÃO LOURENÇO;NomedoRio;RIO VERMELHO;NomedoRio;RIO JORIGUE;NomedoRio;RIO VERMELHO;NomedoRio;RIO SÃO LOURENÇO;NomedoRio;RIO SÃO LOURENÇO;NomedoRio;RIO ITIQUIRA;NomedoRio;RIO PIQUIRI;NomedoRio;RIO PIQUIRI;NomedoRio;RIO CUIABÁ;NomedoRio;RIO CUIABÁ;NomedoRio;RIO PARAGUAI;NomedoRio;RIO PARAGUAI;NomedoRio;RIO TAQUARI;NomedoRio;RIO COXIM;NomedoRio;RIO JAURU;NomedoRio;RIO JAURU;NomedoRio;RIO TAQUARI;NomedoRio;RIO PARAGUAI;NomedoRio;RIO MIRANDA;NomedoRio;RIO MIRANDA;NomedoRio;RIO AQUIDAUANA;NomedoRio;RIO AQUIDAUANA;NomedoRio;RIO AQUIDAUANA;NomedoRio;RIO AQUIDAUANA;NomedoRio;RIO PARAGUAI;NomedoRio;RIO PARAGUAI;NomedoRio;RIO PARAGUAI;NomedoRio;RIO APA;
Municipio;NORTELÂNDIA;Municipio;BARRA DO BUGRES;Municipio;BARRA DO BUGRES;Municipio;NOVA OLIMPIA;Municipio;BARRA DO BUGRES;Municipio;CÁCERES;Municipio;CÁCERES;Municipio;INDIAVAÍ;Municipio;PORTO ESPERIDIÃO;Municipio;POCONÉ;Municipio;CÁCERES;Municipio;NOBRES;Municipio;NOBRES;Municipio;CHAPADA DOS GUIMARÃES;Municipio;ROSÁRIO OESTE;Municipio;ACORIZAL;Municipio;CUIABÁ;Municipio;BARÃO DE MELGAÇO;Municipio;POCONÉ;Municipio;POCONÉ;Municipio;BARÃO DE MELGAÇO;Municipio;SÃO PEDRO DA CIPA;Municipio;JUSCIMEIRA;Municipio;POXORÉO;Municipio;RONDONÓPOLIS;Municipio;RONDONÓPOLIS;Municipio;SANTO ANTÔNIO DO LEVERGER;Municipio;BARÃO DE MELGAÇO;Municipio;ITIQUIRA;Municipio;BARÃO DE MELGAÇO;Municipio;BARÃO DE MELGAÇO;Municipio;POCONÉ;Municipio;CORUMBÁ;Municipio;CORUMBÁ;Municipio;CORUMBÁ;Municipio;COXIM;Municipio;RIO VERDE DE MATO GROSSO;Municipio;CAMAPUÃ;Municipio;COXIM;Municipio;COXIM;Municipio;LADÁRIO;Municipio;BONITO;Municipio;MIRANDA;Municipio;TERENOS;Municipio;DOIS IRMÃOS DO BURITI;Municipio;AQUIDAUANA;Municipio;ANASTÁCIO;Municipio;CORUMBÁ;Municipio;PORTO MURTINHO;Municipio;PORTO MURTINHO;Municipio;CARACOL;





Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;Data;Valor;
01/09/1968;102.82762;01/08/1968;160.43776;01/09/1966;243.75655999999998;01/09/1971;321.64182;01/09/1970;232.18130000000002;01/09/1969;142.02704;01/09/1966;731.6854000000001;01/09/1994;250.05352000000002;01/09/1983;225.45728;01/09/1971;32.1612;01/10/1968;374.9391;01/08/1979;386.86762000000004;01/08/1973;1136.2672;01/08/1981;864.42284;01/08/1966;687.28874;01/08/1966;785.94336;01/08/1933;1244.16354;01/09/1967;1091.33268;01/09/1970;405.9993;01/09/1970;320.9003;01/09/1968;534.0767400000001;01/08/1966;123.76138;01/08/1966;183.90601999999998;01/08/1993;180.76533999999998;01/08/1979;630.1867799999999;01/08/1966;304.85222;01/08/1970;572.15666;01/09/1969;364.67780000000005;01/08/1971;78.21846000000001;01/09/1968;430.2416999999999;01/09/1969;265.28084;01/09/1997;1275.42152;01/09/1968;935.8465;01/11/1968;1040.09;01/11/1968;1079.5067;01/08/1984;922.71114;01/08/1995;143.5301;01/08/1971;100.19762;01/08/1985;131.37826;01/08/1966;436.2954;01/11/1969;1216.7474200000001;01/09/1970;122.02421999999999;01/08/1966;168.9351;01/08/1982;380.28932000000003;01/08/1991;401.24394;01/08/1968;354.12862;01/08/1969;126.42520000000002;01/11/1964;1846.0176999999999;01/12/1965;2097.6673;01/12/1963;1318.7407600000001;01/09/1972;424.57556000000005;
01/09/1969;114.00738000000001;01/08/1969;169.84769999999997;01/09/1967;476.96903999999995;01/09/1972;212.91276000000002;01/09/1971;416.62438000000003;01/09/1970;96.98478;01/09/1967;893.7103999999999;01/09/1995;232.26367999999997;01/09/1984;275.66766;01/09/1972;13.96402;01/10/1969;472.47610000000003;01/08/1980;302.70808;01/08/1974;266.33425;01/08/1982;746.2501400000001;01/08/1967;1446.6879800000002;01/08/1967;1736.83514;01/08/1934;2172.7998;01/09/1968;905.4449000000001;01/09/1971;592.4016599999999;01/09/1971;351.1459;01/09/1969;624.44806;01/08/1967;425.02066;01/08/1967;493.04413999999997;01/08/1994;429.3444600000001;01/08/1980;138.11578;01/08/1967;618.6418600000001;01/08/1971;389.67214;01/09/1970;345.93274;01/08/1972;88.29864;01/09/1969;227.43490000000003;01/09/1970;169.95603999999997;01/09/1998;1278.221;01/09/1969;816.35356;01/11/1969;1199.65062;01/11/1969;1233.5729;01/08/1985;258.74066000000005;01/08/1996;222.5804;01/08/1972;187.82884;01/08/1988;210.9997;01/08/1967;456.79348;01/11/1970;991.32122;01/09/1971;142.4084;01/08/1967;482.76488;01/08/1983;156.47042000000002;01/08/1992;268.77428;01/08/1969;184.45586;01/08/1970;84.96322;01/11/1965;1789.29078;01/12/1966;1449.1455;01/12/1964;2606.95068;01/09/1973;637.8485;
01/09/1970;40.93116;01/08/1970;38.15494;01/09/1968;502.90128000000004;01/09/1973;314.71335999999997;01/09/1972;338.25114;01/09/1971;224.98554000000004;01/09/1968;689.5290600000001;01/09/1996;146.69686;01/09/1985;271.726;01/09/1973;133.69397999999998;01/10/1970;346.6646;01/08/1982;286.44542;01/08/1976;458.40503;01/08/1983;671.19884;01/08/1968;863.9818799999999;01/08/1968;1248.922;01/08/1935;1558.6912200000002;01/09/1969;1044.5696;01/09/1972;662.4567;01/09/1972;354.24570000000006;01/09/1970;477.92562;01/08/1968;103.85661999999999;01/08/1968;272.1475;01/08/1995;262.10092000000003;01/08/1981;315.0312;01/08/1968;492.23706000000004;01/08/1972;639.16112;01/09/1971;339.94826;01/08/1973;135.00316;01/09/1970;178.86305999999996;01/09/1971;372.7892;01/09/1999;1296.9229;01/09/1970;669.31178;01/11/1970;852.7625;01/11/1970;872.0912599999999;01/08/1986;335.8997;01/08/2000;148.38378;01/08/1973;550.7991199999999;01/08/1992;225.6011;01/08/1968;374.0326;01/11/1971;1206.4712;01/09/1972;866.1943600000001;01/08/1968;279.399;01/08/1984;169.01942;01/08/1994;342.27773999999994;01/08/1970;87.85041999999999;01/08/1971;132.9391;01/11/1966;1536.59704;01/12/1967;1845.17098;01/12/1965;2510.40278;01/09/1974;244.03011999999998;
01/09/1971;110.12450000000001;01/08/1971;154.54325999999998;01/09/1969;461.12064;01/09/1974;257.45552000000004;01/09/1973;513.0865799999999;01/09/1972;127.17702;01/09/1969;827.60316;01/09/1998;161.34622;01/09/1986;154.37706;01/09/1974;65.25278;01/10/1971;434.13289999999995;01/08/1983;199.18232;01/08/1977;661.572778;01/08/1984;775.60446;01/08/1969;1613.1444;01/08/1969;1888.90416;01/08/1936;1638.18596;01/09/1970;576.86142;01/09/1973;953.13508;01/09/1973;433.84768;01/09/1971;535.27926;01/08/1969;309.42464000000007;01/08/1969;479.63689999999997;01/08/1996;409.23414;01/08/1982;65.85069999999999;01/08/1969;351.47688;01/08/1973;745.21618;01/09/1972;348.66762;01/08/1974;97.77392;01/09/1971;289.61260000000004;01/09/1972;287.15250000000003;01/09/2000;1045.4679;01/09/1971;812.7694;01/11/1971;1066.7581;01/11/1971;1099.42308;01/08/1987;482.0948;01/08/2001;382.43600000000004;01/08/1974;167.251;01/08/1994;252.5761;01/08/1969;269.52588000000003;01/11/1972;1245.03762;01/09/1973;948.0898;01/08/1969;326.87874;01/08/1985;139.28418000000002;01/08/1995;264.35504000000003;01/08/1971;266.52671999999995;01/08/1972;162.49939999999998;01/11/1967;1537.6414;01/12/1968;1655.4718400000002;01/12/1966;1549.23598;01/09/1975;597.5585199999999;
